27:13.0,28482,217726,178925,-5030,-0.810558026,-5902,-0.951076237
27:13.0,28483,217764,178930,-5510,-0.8879075,-5898,-0.950431658
27:13.0,28484,217761,178932,-5677,-0.914818671,-6001,-0.967029566
27:13.0,28485,217771,178934,-5465,-0.880655987,-6009,-0.968318724
27:13.0,28486,217765,178937,-5633,-0.907728303,-5961,-0.960583776
27:13.0,28487,217778,178938,-5747,-0.926098803,-5939,-0.957038592
27:13.0,28488,217791,178945,-5011,-0.807496276,-5920,-0.953976842
27:13.1,28489,217793,178938,-5519,-0.889357803,-5901,-0.950915092
27:13.1,28490,217796,178948,-5993,-0.965740408,-5897,-0.950270513
27:13.1,28491,217780,178941,-5693,-0.917396987,-5894,-0.949787079
27:13.1,28492,217802,178936,-5361,-0.863896934,-5886,-0.948497921
27:13.1,28493,217789,178933,-5425,-0.874210197,-5887,-0.948659066
27:13.1,28494,217798,178934,-5733,-0.923842776,-5892,-0.949464789
27:13.1,28495,217792,178921,-5093,-0.820710145,-5876,-0.946886474
27:13.1,28496,217790,178917,-5076,-0.817970684,-5846,-0.942052132
27:13.1,28497,217797,178922,-5796,-0.933994895,-5822,-0.938184658
27:13.1,28498,217789,178929,-5103,-0.822321592,-5793,-0.933511461
27:13.1,28499,217779,178908,-4756,-0.766404368,-5754,-0.927226816
27:13.1,28500,217795,178912,-5525,-0.890324671,-5720,-0.921747895
27:13.1,28501,217780,178927,-5504,-0.886940632,-5688,-0.916591263
27:13.1,28502,217825,178908,-5057,-0.814908934,-5657,-0.911595776
27:13.1,28503,217817,178919,-5696,-0.917880421,-5636,-0.908211737
27:13.1,28504,217797,178934,-5322,-0.857612289,-5616,-0.904988842
27:13.1,28505,217831,178926,-4730,-0.762214605,-5584,-0.899832211
27:13.1,28506,217808,178934,-5482,-0.883395447,-5558,-0.895642447
27:13.1,28507,217829,178930,-5660,-0.912079211,-5550,-0.894353289
27:13.2,28508,217850,178951,-4985,-0.803306513,-5546,-0.893708711
27:13.2,28509,217847,178944,-5437,-0.876143934,-5539,-0.892580697
27:13.2,28510,217862,178954,-6213,-1.00119225,-5538,-0.892419553
27:13.2,28511,217870,178953,-5306,-0.855033974,-5543,-0.893225276
27:13.2,28512,217886,178946,-4819,-0.776556487,-5544,-0.893386421
27:13.2,28513,217872,178942,-5388,-0.868247842,-5540,-0.892741842
27:13.2,28514,217879,178934,-5257,-0.847137882,-5534,-0.891774974
27:13.2,28515,217857,178935,-4755,-0.766243224,-5517,-0.889035513
27:13.2,28516,217846,178925,-5311,-0.855839697,-5490,-0.884684605
27:13.2,28517,217867,178942,-5687,-0.916430118,-5455,-0.879044539
27:13.2,28518,217872,178923,-4774,-0.769304974,-5429,-0.874854776
27:13.2,28519,217864,178933,-4917,-0.792348671,-5398,-0.869859289
27:13.2,28520,217852,178917,-5646,-0.909823184,-5377,-0.86647525
27:13.2,28521,217868,178926,-5108,-0.823127316,-5357,-0.863252355
27:13.2,28522,217858,178933,-4503,-0.72563475,-5328,-0.858579158
27:13.2,28523,217848,178934,-5291,-0.852616803,-5309,-0.855517408
27:13.2,28524,217872,178921,-5739,-0.924809645,-5304,-0.854711684
27:13.2,28525,217883,178936,-5125,-0.825866776,-5297,-0.853583671
27:13.2,28526,217862,178931,-5143,-0.828767382,-5299,-0.853905961
27:13.2,28527,217889,178929,-5438,-0.876305079,-5323,-0.857773434
27:13.2,28528,217858,178921,-4580,-0.738042895,-5345,-0.861318618
27:13.2,28529,217864,178931,-4910,-0.791220658,-5354,-0.862768921
27:13.2,28530,217894,178919,-5530,-0.891130395,-5364,-0.864380368
27:13.2,28531,217894,178932,-4937,-0.795571566,-5372,-0.865669526
27:13.2,28532,217889,178926,-4515,-0.727568487,-5370,-0.865347237
27:13.2,28533,217911,178943,-5997,-0.966384987,-5367,-0.864863803
27:13.3,28534,217909,178925,-5399,-0.870020434,-5356,-0.863091211
27:13.3,28535,217903,178934,-4658,-0.750612184,-5328,-0.858579158
27:13.3,28536,217907,178942,-4681,-0.754318513,-5300,-0.854067105
27:13.3,28537,217909,178940,-5129,-0.826511355,-5285,-0.851649934
27:13.3,28538,217918,178934,-4609,-0.742716092,-5263,-0.84810475
27:13.3,28539,217906,178938,-4867,-0.784291434,-5233,-0.843270408
27:13.3,28540,217934,178959,-5569,-0.897415039,-5211,-0.839725224
27:13.3,28541,217939,178951,-5374,-0.865991816,-5196,-0.837308053
27:13.3,28542,217959,178950,-4609,-0.742716092,-5181,-0.834890882
27:13.3,28543,217932,178948,-4952,-0.797988737,-5174,-0.833762868
27:13.3,28544,217958,178958,-4907,-0.790737224,-5173,-0.833601724
27:13.3,28545,217965,178959,-4623,-0.744972118,-5166,-0.832473711
27:13.3,28546,217937,178950,-5008,-0.807012842,-5167,-0.832634855
27:13.3,28547,217949,178954,-5408,-0.871470737,-5178,-0.834407447
27:13.3,28548,217952,178933,-4458,-0.718383237,-5174,-0.833762868
27:13.3,28549,217961,178954,-4874,-0.785419447,-5159,-0.831345697
27:13.3,28550,217959,178951,-5206,-0.8389195,-5161,-0.831667987
27:13.3,28551,217954,178935,-4726,-0.761570026,-5166,-0.832473711
27:13.4,28552,217969,178957,-4857,-0.782679987,-5152,-0.830217684
27:13.4,28553,217983,178969,-5323,-0.857773434,-5131,-0.826833645
27:13.4,28554,217981,178965,-5115,-0.824255329,-5114,-0.824094184
27:13.4,28555,218002,178970,-4576,-0.737398316,-5098,-0.821515868
27:13.4,28556,218007,178971,-5144,-0.828928526,-5086,-0.819582132
27:13.4,28557,218010,178971,-5132,-0.826994789,-5082,-0.818937553
27:13.4,28558,218006,178973,-4078,-0.657148237,-5070,-0.817003816
27:13.4,28559,218001,178969,-4610,-0.742877237,-5053,-0.814264355
27:13.4,28560,218010,178961,-5046,-0.813136342,-5043,-0.812652908
27:13.4,28561,218015,178970,-4398,-0.708714553,-5029,-0.810396882
27:13.4,28562,218000,178976,-4574,-0.737076026,-5010,-0.807335132
27:13.4,28563,218019,178964,-5105,-0.822643882,-5004,-0.806368263
27:13.4,28564,218015,178978,-5038,-0.811847184,-5005,-0.806529408
27:13.4,28565,218008,178976,-4747,-0.764954066,-4993,-0.804595671
27:13.4,28566,218024,178975,-5303,-0.854550539,-4977,-0.802017355
27:13.4,28567,218028,178974,-4784,-0.770916421,-4968,-0.800567053
27:13.4,28568,218042,178977,-4030,-0.649413289,-4954,-0.798311026
27:13.4,28569,218046,178974,-4342,-0.699690447,-4941,-0.796216145
27:13.4,28570,218063,178990,-4715,-0.759797434,-4943,-0.796538434
27:13.4,28571,218059,178981,-4141,-0.667300355,-4952,-0.797988737
27:13.4,28572,218057,178982,-3972,-0.640066895,-4954,-0.798311026
27:13.5,28573,218081,178988,-4833,-0.778812513,-4959,-0.79911675
27:13.5,28574,218096,178989,-4633,-0.746583566,-4962,-0.799600184
27:13.5,28575,218081,178988,-4133,-0.666011197,-4948,-0.797344158
27:13.5,28576,218093,178998,-4641,-0.747872724,-4931,-0.794604697
27:13.5,28577,218086,179001,-4646,-0.748678447,-4918,-0.792509816
27:13.5,28578,218086,178983,-4685,-0.754963092,-4896,-0.788964632
27:13.5,28579,218091,178985,-5434,-0.8756605,-4851,-0.781713118
27:13.5,28580,218093,178992,-5392,-0.868892421,-4837,-0.779457092
27:13.5,28581,218077,178978,-4620,-0.744488684,-4836,-0.779295947
27:13.5,28582,218065,178968,-4937,-0.795571566,-4822,-0.777039921
27:13.5,28583,218070,178967,-5030,-0.810558026,-4812,-0.775428474
27:13.5,28584,218051,178954,-4473,-0.720800408,-4799,-0.773333592
27:13.5,28585,218048,178969,-4569,-0.736270303,-4777,-0.769788408
27:13.5,28586,218067,178967,-5350,-0.862124342,-4766,-0.768015816
27:13.5,28587,218080,178972,-4788,-0.771561,-4764,-0.767693526
27:13.6,28588,218084,178964,-4238,-0.682931395,-4748,-0.765115211
27:13.6,28589,218093,178984,-4765,-0.767854671,-4635,-0.746905855
27:13.6,28590,218095,178989,-4919,-0.792670961,-4470,-0.720316974
27:13.6,28591,218100,178995,-4413,-0.711131724,-4429,-0.713710039
27:13.6,28592,218123,178992,-4571,-0.736592592,-4419,-0.712098592
27:13.6,28593,218112,178994,-4967,-0.800405908,-4479,-0.721767276
27:13.6,28594,218120,178991,-4352,-0.701301895,-4548,-0.732886263
27:13.6,28595,218118,178995,-3263,-0.525815276,-4576,-0.737398316
27:13.6,28596,218117,178984,-2851,-0.459423645,-4652,-0.749645316
27:13.6,28597,218125,178974,-1715,-0.276363224,-4767,-0.768176961
27:13.6,28598,218109,178975,-187,-0.030134066,-4804,-0.774139316
27:13.6,28599,218120,178979,-472,-0.076060316,-4865,-0.783969145
27:13.6,28600,218131,178977,-1641,-0.264438513,-4940,-0.796055
27:13.6,28601,218121,178985,-2539,-0.409146487,-4913,-0.791704092
27:13.6,28602,218121,178976,-4096,-0.660048842,-4863,-0.783646855
27:13.6,28603,218117,178961,-5520,-0.889518947,-4864,-0.783808
27:13.6,28604,218121,178969,-5408,-0.871470737,-4876,-0.785741737
27:13.6,28605,218113,178961,-4995,-0.804917961,-4886,-0.787353184
27:13.6,28606,218126,178977,-5718,-0.921425605,-4885,-0.787192039
27:13.7,28607,218124,178972,-5017,-0.808463145,-4873,-0.785258303
27:13.7,28608,218121,178971,-4197,-0.676324461,-4850,-0.781551974
27:13.7,28609,218112,178975,-5077,-0.818131829,-4824,-0.777362211
27:13.7,28610,218130,178975,-5606,-0.903377395,-4798,-0.773172447
27:13.7,28611,218125,178975,-5025,-0.809752303,-4757,-0.766565513
27:13.7,28612,218135,178965,-5376,-0.866314105,-4679,-0.753996224
27:13.7,28613,218120,178968,-5675,-0.914496382,-4170,-0.671973553
27:13.7,28614,218120,178964,-4292,-0.691633211,-3477,-0.56030025
27:13.7,28615,218129,178972,-4615,-0.743682961,-2596,-0.418331737
27:13.7,28616,218146,178974,-5072,-0.817326105,-1841,-0.296667461
27:13.7,28617,218142,178968,-4824,-0.777362211,-1429,-0.230275829
27:13.7,28618,218144,178979,-4650,-0.749323026,-1358,-0.218834553
27:13.7,28619,218150,178978,-5228,-0.842464684,-1706,-0.274912921
27:13.7,28620,218148,178974,-5089,-0.820065566,-2452,-0.395126895
27:13.7,28621,218152,178980,-4197,-0.676324461,-3330,-0.536611974
27:13.7,28622,218172,178976,-4251,-0.685026276,-4230,-0.681642237
27:13.7,28623,218165,178976,-5295,-0.853261382,-5134,-0.827317079
27:13.7,28624,218147,178968,-4702,-0.757702553,-5703,-0.919008434
27:13.7,28625,218152,178971,-4558,-0.734497711,-5779,-0.931255434
27:13.7,28626,218168,178976,-4912,-0.791542947,-5643,-0.90933975
27:13.7,28627,218176,178976,-4593,-0.740137776,-5406,-0.871148447
27:13.7,28628,218174,178983,-4193,-0.675679882,-5062,-0.815714658
27:13.7,28629,218190,178999,-4981,-0.802661934,-4860,-0.783163421
27:13.7,28630,218189,179000,-5247,-0.845526434,-4858,-0.782841132
27:13.7,28631,218223,179021,-4083,-0.657953961,-4879,-0.786225171
27:13.7,28632,218202,179004,-4030,-0.649413289,-5002,-0.806045974
27:13.7,28633,218201,178998,-4857,-0.782679987,-5192,-0.836663474
27:13.7,28634,218204,179023,-4243,-0.683737118,-5228,-0.842464684
27:13.7,28635,218182,178991,-3859,-0.621857539,-5112,-0.823771895
27:13.8,28636,218153,178997,-4467,-0.719833539,-5002,-0.806045974
27:13.8,28637,218127,178970,-4541,-0.73175825,-4934,-0.795088132
27:13.8,28638,218061,178958,-4155,-0.669556382,-4788,-0.771561
27:13.8,28639,218016,178938,-4722,-0.760925447,-4645,-0.748517303
27:13.8,28640,217949,178926,-4282,-0.690021763,-4741,-0.763987197
27:13.8,28641,217878,178896,-3903,-0.628947908,-4846,-0.780907395
27:13.8,28642,217830,178890,-4079,-0.657309382,-4881,-0.786547461
27:13.8,28643,217767,178860,-4268,-0.687765737,-4886,-0.787353184
27:13.8,28644,217722,178844,-3850,-0.620407237,-4815,-0.775911908
27:13.8,28645,217671,178836,-4265,-0.687282303,-4730,-0.762214605
27:13.8,28646,217648,178818,-4702,-0.757702553,-4718,-0.760280868
27:13.8,28647,217611,178803,-4428,-0.713548895,-4697,-0.756896829
27:13.8,28648,217573,178800,-3682,-0.593334921,-4675,-0.753351645
27:13.8,28649,217566,178810,-4409,-0.710487145,-4671,-0.752707066
27:13.8,28650,217558,178794,-4772,-0.768982684,-4688,-0.755446526
27:13.9,28651,217536,178781,-3904,-0.629109053,-4688,-0.755446526
27:13.9,28652,217516,178787,-4668,-0.752223632,-4655,-0.75012875
27:13.9,28653,217509,178782,-5045,-0.812975197,-4604,-0.741910368
27:13.9,28654,217510,178779,-4295,-0.692116645,-4520,-0.728374211
27:13.9,28655,217499,178773,-4322,-0.696467553,-4426,-0.713226605
27:13.9,28656,217518,178786,-4633,-0.746583566,-4403,-0.709520276
27:13.9,28657,217514,178787,-4118,-0.663594026,-4412,-0.710970579
27:13.9,28658,217500,178801,-3997,-0.644095513,-4400,-0.709036842
27:13.9,28659,217519,178798,-5095,-0.821032434,-4386,-0.706780816
27:13.9,28660,217540,178811,-4683,-0.754640803,-4369,-0.704041355
27:13.9,28661,217523,178804,-3705,-0.59704125,-4329,-0.697595566
27:13.9,28662,217528,178807,-4255,-0.685670855,-4281,-0.689860618
27:13.9,28663,217526,178787,-4708,-0.758669421,-4254,-0.685509711
27:13.9,28664,217510,178802,-4140,-0.667139211,-4244,-0.683898263
27:13.9,28665,217492,178804,-3851,-0.620568382,-4239,-0.683092539
27:13.9,28666,217495,178815,-4660,-0.750934474,-4244,-0.683898263
27:13.9,28667,217483,178784,-4572,-0.736753737,-4254,-0.685509711
27:13.9,28668,217490,178791,-4405,-0.709842566,-4256,-0.685832
27:13.9,28669,217471,178800,-5297,-0.853583671,-4264,-0.687121158
27:13.9,28670,217472,178791,-4529,-0.729824513,-4284,-0.690344053
27:14.0,28671,217476,178793,-3748,-0.603970474,-4322,-0.696467553
27:14.0,28672,217473,178788,-4728,-0.761892316,-4355,-0.701785329
27:14.0,28673,217467,178773,-4985,-0.803306513,-4370,-0.7042025
27:14.0,28674,217448,178779,-4372,-0.704524789,-4391,-0.707586539
27:14.0,28675,217458,178781,-4052,-0.652958474,-4404,-0.709681421
27:14.0,28676,217467,178778,-4875,-0.785580592,-4432,-0.714193474
27:14.0,28677,217428,178775,-4511,-0.726923908,-4460,-0.718705526
27:14.0,28678,217432,178774,-4175,-0.672779276,-4466,-0.719672395
27:14.0,28679,217436,178764,-4829,-0.778167934,-4465,-0.71951125
27:14.0,28680,217427,178764,-4461,-0.718866671,-4461,-0.718866671
27:14.0,28681,217435,178765,-3984,-0.642000632,-4439,-0.715321487
27:14.0,28682,217435,178751,-4462,-0.719027816,-4404,-0.709681421
27:14.0,28683,217421,178755,-5052,-0.814103211,-4377,-0.705330513
27:14.0,28684,217438,178764,-4469,-0.720155829,-4361,-0.702752197
27:14.0,28685,217455,178749,-4346,-0.700335026,-4366,-0.703557921
27:14.0,28686,217462,178759,-4596,-0.740621211,-4393,-0.707908829
27:14.0,28687,217464,178746,-4344,-0.700012737,-4418,-0.711937447
27:14.1,28688,217462,178769,-4165,-0.671167829,-4415,-0.711454013
27:14.1,28689,217510,178779,-4946,-0.797021868,-4428,-0.713548895
27:14.1,28690,217514,178777,-4302,-0.693244658,-4468,-0.719994684
27:14.1,28691,217525,178787,-3959,-0.637972013,-4479,-0.721767276
27:14.1,28692,217538,178791,-4708,-0.758669421,-4476,-0.721283842
27:14.1,28693,217565,178805,-4453,-0.717577513,-4506,-0.726118184
27:14.1,28694,217587,178813,-3906,-0.629431342,-4537,-0.731113671
27:14.1,28695,217604,178815,-4449,-0.716932934,-4554,-0.733853132
27:14.1,28696,217618,178834,-5029,-0.810396882,-4557,-0.734336566
27:14.1,28697,217632,178842,-3815,-0.614767171,-4539,-0.731435961
27:14.1,28698,217640,178846,-4050,-0.652636184,-4512,-0.727085053
27:14.1,28699,217628,178843,-4809,-0.774945039,-4501,-0.725312461
27:14.1,28700,217633,178850,-4354,-0.701624184,-4506,-0.726118184
27:14.1,28701,217639,178840,-3881,-0.625402724,-4505,-0.725957039
27:14.1,28702,217628,178843,-4519,-0.728213066,-4503,-0.72563475
27:14.1,28703,217630,178833,-4525,-0.729179934,-4503,-0.72563475
27:14.1,28704,217612,178821,-3856,-0.621374105,-4496,-0.724506737
27:14.1,28705,217608,178809,-3993,-0.643450934,-4486,-0.722895289
27:14.1,28706,217608,178814,-4672,-0.752868211,-4487,-0.723056434
27:14.1,28707,217616,178821,-4058,-0.653925342,-4489,-0.723378724
27:14.1,28708,217612,178820,-4130,-0.665527763,-4485,-0.722734145
27:14.2,28709,217608,178827,-4863,-0.783646855,-4489,-0.723378724
27:14.2,28710,217607,178812,-4566,-0.735786868,-4487,-0.723056434
27:14.2,28711,217626,178808,-4155,-0.669556382,-4464,-0.719350105
27:14.2,28712,217627,178816,-4602,-0.741588079,-4438,-0.715160342
27:14.2,28713,217623,178818,-4436,-0.714838053,-4427,-0.71338775
27:14.2,28714,217631,178832,-4181,-0.673746145,-4415,-0.711454013
27:14.2,28715,217656,178833,-4262,-0.686798868,-4402,-0.709359132
27:14.2,28716,217662,178826,-4585,-0.738848618,-4398,-0.708714553
27:14.2,28717,217667,178832,-4053,-0.653119618,-4388,-0.707103105
27:14.2,28718,217653,178832,-4201,-0.676969039,-4371,-0.704363645
27:14.2,28719,217677,178831,-4802,-0.773817026,-4360,-0.702591053
27:14.2,28720,217667,178821,-3977,-0.640872618,-4351,-0.70114075
27:14.2,28721,217673,178829,-3826,-0.616539763,-4337,-0.698884724
27:14.2,28722,217657,178838,-4526,-0.729341079,-4330,-0.697756711
27:14.2,28723,217697,178836,-4682,-0.754479658,-4326,-0.697112132
27:14.2,28724,217681,178842,-4146,-0.668106079,-4312,-0.694856105
27:14.2,28725,217676,178834,-4802,-0.773817026,-4299,-0.692761224
27:14.2,28726,217702,178838,-4612,-0.743199526,-4297,-0.692438934
27:14.2,28727,217700,178829,-3939,-0.634749118,-4294,-0.6919555
27:14.2,28728,217723,178845,-3837,-0.618312355,-4294,-0.6919555
27:14.2,28729,217737,178855,-4652,-0.749645316,-4309,-0.694372671
27:14.2,28730,217737,178845,-4576,-0.737398316,-4330,-0.697756711
27:14.2,28731,217758,178849,-4353,-0.701463039,-4345,-0.700173882
27:14.2,28732,217737,178855,-4564,-0.735464579,-4359,-0.702429908
27:14.2,28733,217770,178856,-4468,-0.719994684,-4373,-0.704685934
27:14.3,28734,217760,178854,-3692,-0.594946368,-4375,-0.705008224
27:14.3,28735,217753,178853,-4357,-0.702107618,-4377,-0.705330513
27:14.3,28736,217760,178848,-4344,-0.700012737,-4389,-0.70726425
27:14.3,28737,217742,178843,-3964,-0.638777737,-4390,-0.707425395
27:14.3,28738,217751,178835,-4077,-0.656987092,-4375,-0.705008224
27:14.3,28739,217762,178842,-4858,-0.782841132,-4361,-0.702752197
27:14.3,28740,217759,178842,-4313,-0.69501725,-4348,-0.700657316
27:14.3,28741,217742,178832,-4153,-0.669234092,-4332,-0.698079
27:14.3,28742,217771,178829,-4697,-0.756896829,-4326,-0.697112132
27:14.3,28743,217742,178827,-4219,-0.679869645,-4332,-0.698079
27:14.3,28744,217774,178836,-3316,-0.534355947,-4335,-0.698562434
27:14.3,28745,217772,178823,-4122,-0.664238605,-4337,-0.698884724
27:14.3,28746,217768,178813,-4670,-0.752545921,-4346,-0.700335026
27:14.3,28747,217771,178832,-4264,-0.687121158,-4352,-0.701301895
27:14.3,28748,217789,178847,-4154,-0.669395237,-4358,-0.702268763
27:14.3,28749,217777,178842,-4509,-0.726601618,-4372,-0.704524789
27:14.3,28750,217778,178813,-4089,-0.658920829,-4382,-0.706136237
27:14.3,28751,217789,178827,-4115,-0.663110592,-4382,-0.706136237
27:14.4,28752,217795,178843,-4769,-0.76849925,-4380,-0.705813947
27:14.4,28753,217801,178836,-4369,-0.704041355,-4374,-0.704847079
27:14.4,28754,217791,178852,-3840,-0.618795789,-4351,-0.70114075
27:14.4,28755,217811,178827,-4048,-0.652313895,-4329,-0.697595566
27:14.4,28756,217811,178836,-4625,-0.745294408,-4319,-0.695984118
27:14.4,28757,217795,178824,-3823,-0.616056329,-4311,-0.694694961
27:14.4,28758,217810,178843,-3821,-0.615734039,-4301,-0.693083513
27:14.4,28759,217824,178833,-4376,-0.705169368,-4303,-0.693405803
27:14.4,28760,217818,178838,-3887,-0.626369592,-4302,-0.693244658
27:14.4,28761,217822,178838,-4060,-0.654247632,-4288,-0.690988632
27:14.4,28762,217838,178829,-4436,-0.714838053,-4274,-0.688732605
27:14.4,28763,217826,178826,-4148,-0.668428368,-4267,-0.687604592
27:14.4,28764,217799,178819,-3845,-0.619601513,-4258,-0.686154289
27:14.4,28765,217807,178819,-4169,-0.671812408,-4253,-0.685348566
27:14.4,28766,217811,178813,-4085,-0.65827625,-4254,-0.685509711
27:14.4,28767,217802,178799,-3768,-0.607193368,-4248,-0.684542842
27:14.4,28768,217809,178813,-4094,-0.659726553,-4244,-0.683898263
27:14.5,28769,217803,178817,-4255,-0.685670855,-4251,-0.685026276
27:14.5,28770,217810,178801,-4224,-0.680675368,-4257,-0.685993145
27:14.5,28771,217812,178810,-3952,-0.636844,-4256,-0.685832
27:14.5,28772,217828,178813,-4287,-0.690827487,-4263,-0.686960013
27:14.5,28773,217824,178814,-3989,-0.642806355,-4273,-0.688571461
27:14.5,28774,217833,178821,-3633,-0.585438829,-4265,-0.687282303
27:14.5,28775,217846,178822,-4095,-0.659887697,-4248,-0.684542842
27:14.5,28776,217839,178814,-4422,-0.712582026,-4235,-0.682447961
27:14.5,28777,217851,178813,-3253,-0.524203829,-4223,-0.680514224
27:14.5,28778,217835,178819,-3785,-0.609932829,-4213,-0.678902776
27:14.5,28779,217844,178818,-4574,-0.737076026,-4206,-0.677774763
27:14.5,28780,217848,178827,-3791,-0.610899697,-4188,-0.674874158
27:14.5,28781,217844,178817,-3583,-0.577381592,-4159,-0.670200961
27:14.5,28782,217859,178815,-4414,-0.711292868,-4137,-0.666655776
27:14.5,28783,217848,178800,-4124,-0.664560895,-4119,-0.663755171
27:14.5,28784,217845,178805,-3504,-0.564651158,-4096,-0.660048842
